,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
80,78,22,Spurs,0,True,2023-08-26T11:30:00Z,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-993,2219,23,1016,78,Dango Ouattara,49,MID,Bournemouth,Spurs,Bournemouth
81,79,22,Spurs,0,True,2023-08-26T11:30:00Z,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-22,129,0,22,79,Ben Pearson,45,MID,Bournemouth,Spurs,Bournemouth
82,80,22,Spurs,0,True,2023-08-26T11:30:00Z,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1587,56479,876,2463,80,Darren Randolph,40,GKP,Bournemouth,Spurs,Bournemouth
83,81,22,Spurs,1,True,2023-08-26T11:30:00Z,0.0,2.0,3,45,0,0,0,1,0,0,0,0,0,0,0,4,3.6,1.6,2.0,0.7,1,0.00,0.02,0.02,1.34,50,-100,1946,128,228,81,Joe Rothwell,50,MID,Bournemouth,Spurs,Bournemouth
84,82,22,Spurs,2,True,2023-08-26T11:30:00Z,0.0,2.0,3,72,0,0,0,2,0,0,0,0,0,0,0,-4,0.0,2.2,10.0,1.1,1,0.17,0.02,0.19,1.78,45,101529,246922,131178,29649,82,Antoine Semenyo,45,FWD,Bournemouth,Spurs,Bournemouth
85,83,22,Spurs,0,True,2023-08-26T11:30:00Z,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,78,14511,1773,1695,83,Marcos Senesi,44,DEF,Bournemouth,Spurs,Bournemouth
86,84,22,Spurs,0,True,2023-08-26T11:30:00Z,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-365,1663,31,396,84,Adam Smith,44,DEF,Bournemouth,Spurs,Bournemouth
87,85,22,Spurs,2,True,2023-08-26T11:30:00Z,0.0,2.0,3,90,0,0,0,2,0,0,0,0,0,0,0,3,3.6,11.3,8.0,2.3,1,0.07,0.04,0.11,2.06,65,1799,271016,25128,23329,85,Dominic Solanke,65,FWD,Bournemouth,Spurs,Bournemouth
88,86,22,Spurs,0,True,2023-08-26T11:30:00Z,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-369,1579,39,408,86,Marcus Tavernier,54,MID,Bournemouth,Spurs,Bournemouth
89,87,22,Spurs,1,True,2023-08-26T11:30:00Z,0.0,2.0,3,30,0,0,0,1,0,0,0,0,0,0,0,0,2.8,14.1,2.0,1.9,0,0.00,0.01,0.01,0.72,49,-167,2070,126,293,87,Hamed Traorè,49,MID,Bournemouth,Spurs,Bournemouth
90,88,22,Spurs,0,True,2023-08-26T11:30:00Z,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1228,14021,0,1228,88,Mark Travers,40,GKP,Bournemouth,Spurs,Bournemouth
91,89,22,Spurs,1,True,2023-08-26T11:30:00Z,0.0,2.0,3,90,0,0,0,2,0,0,0,0,0,0,0,18,19.2,1.4,2.0,2.3,1,0.00,0.02,0.02,2.06,45,-20,9650,1123,1143,89,Illia Zabarnyi,45,DEF,Bournemouth,Spurs,Bournemouth
92,595,22,Spurs,1,True,2023-08-26T11:30:00Z,0.0,2.0,3,90,0,0,0,2,0,0,0,0,0,0,0,11,17.8,2.8,4.0,2.5,1,0.00,0.02,0.02,2.06,45,-446,22689,1490,1936,595,Milos Kerkez,45,DEF,Bournemouth,Spurs,Bournemouth
93,607,22,Spurs,0,True,2023-08-26T11:30:00Z,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-634,9876,105,739,607,Ionuț Radu,45,GKP,Bournemouth,Spurs,Bournemouth
94,619,22,Spurs,0,True,2023-08-26T11:30:00Z,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-357,14578,1098,1455,619,Ben Greenwood,40,DEF,Bournemouth,Spurs,Bournemouth
95,643,22,Spurs,1,True,2023-08-26T11:30:00Z,0.0,2.0,3,90,0,0,0,2,0,0,0,0,0,0,0,14,16.0,19.0,0.0,3.5,1,0.00,0.07,0.07,2.06,45,932,16088,2684,1752,643,Max Aarons,45,DEF,Bournemouth,Spurs,Bournemouth
96,644,22,Spurs,0,True,2023-08-26T11:30:00Z,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-216,890,57,273,644,Alex Scott,50,MID,Bournemouth,Spurs,Bournemouth
97,90,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,792,32357,3444,2652,90,Kristoffer Ajer,45,DEF,Brentford,Crystal Palace,Brentford
98,91,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1109,23291,454,1563,91,Ellery Balcombe,40,GKP,Brentford,Crystal Palace,Brentford
99,92,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-47736,234868,2511,50247,92,Shandon Baptiste,44,MID,Brentford,Crystal Palace,Brentford
100,93,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1073,18906,856,1929,93,Mads Bech Sørensen,40,DEF,Brentford,Crystal Palace,Brentford
101,94,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-27,176,0,27,94,Mads Bidstrup,45,MID,Brentford,Crystal Palace,Brentford
102,95,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1370,2771,34,1404,95,Sergi Canós Tenés,50,MID,Brentford,Crystal Palace,Brentford
103,96,23,Crystal Palace,2,True,2023-08-26T14:00:00Z,1.0,1.0,3,90,0,0,0,1,0,0,0,0,0,0,0,12,8.8,1.1,8.0,1.8,1,0.05,0.07,0.12,0.80,45,4828,34518,6754,1926,96,Nathan Collins,45,DEF,Brentford,Crystal Palace,Brentford
104,97,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-73,836,0,73,97,Matthew Cox,40,GKP,Brentford,Crystal Palace,Brentford
105,98,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1568,9950,339,1907,98,Mikkel Damsgaard,49,MID,Brentford,Crystal Palace,Brentford
106,99,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-3152,7864,75,3227,99,Josh Dasilva,49,MID,Brentford,Crystal Palace,Brentford
107,100,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-152,1004,0,152,100,Halil Dervişoğlu,45,FWD,Brentford,Crystal Palace,Brentford
108,101,23,Crystal Palace,4,True,2023-08-26T14:00:00Z,1.0,1.0,3,90,0,0,0,1,0,0,0,0,0,4,1,22,32.0,0.0,0.0,3.2,1,0.00,0.00,0.00,0.80,45,32134,221996,48159,16025,101,Mark Flekken,45,GKP,Brentford,Crystal Palace,Brentford
109,102,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-941,14029,436,1377,102,Charlie Goode,40,DEF,Brentford,Crystal Palace,Brentford
110,103,23,Crystal Palace,2,True,2023-08-26T14:00:00Z,1.0,1.0,3,90,0,0,0,1,0,0,0,0,0,0,0,14,24.8,16.2,6.0,4.7,1,0.05,0.04,0.09,0.80,46,200548,609606,233325,32777,103,Rico Henry,46,DEF,Brentford,Crystal Palace,Brentford
111,104,23,Crystal Palace,2,True,2023-08-26T14:00:00Z,1.0,1.0,3,90,0,0,0,1,0,0,0,0,0,0,0,13,12.4,3.8,2.0,1.8,1,0.00,0.01,0.01,0.80,45,1008,30986,2541,1533,104,Aaron Hickey,45,DEF,Brentford,Crystal Palace,Brentford
112,105,23,Crystal Palace,2,True,2023-08-26T14:00:00Z,1.0,1.0,3,90,0,0,0,1,0,0,0,0,0,0,0,4,5.2,2.3,5.0,1.3,1,0.04,0.02,0.06,0.80,55,-595,7694,542,1137,105,Vitaly Janelt,55,MID,Brentford,Crystal Palace,Brentford
113,106,23,Crystal Palace,3,True,2023-08-26T14:00:00Z,1.0,1.0,3,71,0,0,1,0,0,0,0,0,0,0,0,14,9.0,25.5,0.0,3.5,1,0.00,0.07,0.07,0.64,54,-3842,65381,5237,9079,106,Mathias Jensen,54,MID,Brentford,Crystal Palace,Brentford
114,107,23,Crystal Palace,1,True,2023-08-26T14:00:00Z,1.0,1.0,3,10,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,4.0,0.4,0,0.00,0.00,0.00,0.04,49,-475,3027,76,551,107,Keane Lewis-Potter,49,MID,Brentford,Crystal Palace,Brentford
115,108,23,Crystal Palace,2,True,2023-08-26T14:00:00Z,1.0,1.0,3,90,0,0,0,1,0,0,0,0,0,0,0,10,11.0,41.0,11.0,6.3,1,0.04,0.25,0.29,0.80,67,1118529,2276776,1150369,31840,108,Bryan Mbeumo,68,MID,Brentford,Crystal Palace,Brentford
116,109,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-107039,356103,794,107833,109,Ben Mee,49,DEF,Brentford,Crystal Palace,Brentford
117,110,23,Crystal Palace,5,True,2023-08-26T14:00:00Z,1.0,1.0,3,90,0,1,0,1,0,0,0,0,0,0,0,21,35.2,34.4,2.0,7.2,1,0.01,0.12,0.13,0.80,55,-1073,13618,574,1647,110,Christian Nørgaard,55,MID,Brentford,Crystal Palace,Brentford
118,111,23,Crystal Palace,1,True,2023-08-26T14:00:00Z,1.0,1.0,3,18,0,0,0,1,0,0,0,0,0,0,0,3,4.8,15.8,12.0,3.3,0,0.22,0.02,0.24,0.16,49,90,1053,242,152,111,Frank Onyeka,49,MID,Brentford,Crystal Palace,Brentford
119,112,23,Crystal Palace,2,True,2023-08-26T14:00:00Z,1.0,1.0,3,90,0,0,0,1,0,0,0,0,0,0,0,13,20.0,1.3,10.0,3.1,1,0.18,0.02,0.20,0.80,45,21400,208615,31558,10158,112,Ethan Pinnock,45,DEF,Brentford,Crystal Palace,Brentford
120,114,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-439,5999,70,509,114,Mads Roerslev Rasmussen,44,DEF,Brentford,Crystal Palace,Brentford
121,115,23,Crystal Palace,9,True,2023-08-26T14:00:00Z,1.0,1.0,3,79,1,0,0,1,0,0,0,0,0,0,2,26,36.0,11.8,25.0,7.3,1,0.11,0.11,0.22,0.76,54,-998,8325,349,1347,115,Kevin Schade,54,MID,Brentford,Crystal Palace,Brentford
122,116,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1988,39589,607,2595,116,Thomas Strakosha,40,GKP,Brentford,Crystal Palace,Brentford
123,117,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,-1613,8099,621,2234,117,Ivan Toney,79,FWD,Brentford,Crystal Palace,Brentford
124,118,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-520,2054,0,520,118,Ryan Trevitt,45,MID,Brentford,Crystal Palace,Brentford
125,119,23,Crystal Palace,2,True,2023-08-26T14:00:00Z,1.0,1.0,3,90,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,1.0,15.0,1.1,1,0.27,0.00,0.27,0.80,61,759384,1499169,818259,58875,119,Yoane Wissa,62,FWD,Brentford,Crystal Palace,Brentford
126,120,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-8570,64600,2174,10744,120,Yegor Yarmolyuk,44,MID,Brentford,Crystal Palace,Brentford
127,121,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-732,8172,136,868,121,Mathias Jorgensen,44,DEF,Brentford,Crystal Palace,Brentford
128,620,23,Crystal Palace,0,True,2023-08-26T14:00:00Z,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-139,1437,91,230,620,Michale Olakigbe,45,MID,Brentford,Crystal Palace,Brentford
129,122,24,West Ham,1,True,2023-08-26T16:30:00Z,1.0,3.0,3,18,0,0,0,0,0,0,0,0,0,0,0,5,9.0,11.8,8.0,2.9,0,0.00,0.02,0.02,0.53,50,-9963,36122,3219,13182,122,Simon Adingra,50,MID,Brighton,West Ham,Brighton
130,123,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1739,12072,860,2599,123,Steven Alzate,44,MID,Brighton,West Ham,Brighton
131,124,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1264,4396,140,1404,124,Yasin Ayari,45,MID,Brighton,West Ham,Brighton
132,125,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-915,4141,186,1101,125,Facundo Buonanotte,48,MID,Brighton,West Ham,Brighton
133,127,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-719,3438,0,719,127,Aaron Connolly,45,FWD,Brighton,West Ham,Brighton
134,128,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-3291,13152,610,3901,128,Mahmoud Dahoud,49,MID,Brighton,West Ham,Brighton
135,129,24,West Ham,1,True,2023-08-26T16:30:00Z,1.0,3.0,3,90,0,0,0,3,0,0,0,0,0,0,0,15,22.0,17.9,36.0,7.6,1,0.17,0.07,0.24,3.33,50,-23762,396760,22701,46463,129,Lewis Dunk,50,DEF,Brighton,West Ham,Brighton
136,130,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-46297,275400,37442,83739,130,Julio Enciso,53,MID,Brighton,West Ham,Brighton
137,131,24,West Ham,1,True,2023-08-26T16:30:00Z,1.0,3.0,3,90,0,0,0,3,0,0,0,0,0,0,0,16,15.2,36.8,20.0,7.2,1,0.00,0.17,0.17,3.33,52,779820,6054350,806778,26958,131,Pervis Estupiñán,53,DEF,Brighton,West Ham,Brighton
138,132,24,West Ham,2,True,2023-08-26T16:30:00Z,1.0,3.0,3,90,0,0,0,3,0,0,0,0,0,0,0,-2,10.2,3.5,70.0,8.4,1,0.67,0.04,0.71,3.33,60,-95362,506600,22125,117487,132,Evan Ferguson,59,FWD,Brighton,West Ham,Brighton
139,133,24,West Ham,1,True,2023-08-26T16:30:00Z,1.0,3.0,3,59,0,0,0,2,0,0,0,0,0,0,0,12,13.4,32.0,6.0,5.1,1,0.18,0.29,0.47,2.18,50,-520,9496,762,1282,133,Billy Gilmour,49,MID,Brighton,West Ham,Brighton
140,134,24,West Ham,10,True,2023-08-26T16:30:00Z,1.0,3.0,3,90,1,0,0,3,0,0,0,0,0,0,3,39,70.0,89.8,38.0,19.8,1,0.16,0.30,0.46,3.33,64,-93646,251479,4411,98057,134,Pascal Groß,64,MID,Brighton,West Ham,Brighton
141,135,24,West Ham,1,True,2023-08-26T16:30:00Z,1.0,3.0,3,30,0,0,0,1,0,0,0,0,0,0,0,6,7.8,18.8,24.0,5.1,0,0.05,0.11,0.16,1.15,56,-484852,2016178,75870,560722,135,João Pedro Junqueira de Jesus,55,FWD,Brighton,West Ham,Brighton
142,136,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-442,2143,0,442,136,Michał Karbownik,40,DEF,Brighton,West Ham,Brighton
143,137,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-27,160,0,27,137,Kacper Kozłowski,45,MID,Brighton,West Ham,Brighton
144,138,24,West Ham,1,True,2023-08-26T16:30:00Z,1.0,3.0,3,30,0,0,0,1,0,0,0,0,0,0,0,4,5.0,14.3,6.0,2.5,0,0.00,0.04,0.04,1.15,49,-142,5205,602,744,138,Adam Lallana,49,MID,Brighton,West Ham,Brighton
145,139,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-81955,552873,11704,93659,139,Tariq Lamptey,39,DEF,Brighton,West Ham,Brighton
146,140,24,West Ham,2,True,2023-08-26T16:30:00Z,1.0,3.0,3,71,0,0,0,3,0,0,0,0,0,0,0,10,5.6,31.0,10.0,4.7,1,0.15,0.10,0.25,2.80,66,553634,1031893,595887,42253,140,Solly March,66,MID,Brighton,West Ham,Brighton
147,141,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1596,21940,539,2135,141,Tom McGill,40,GKP,Brighton,West Ham,Brighton
148,142,24,West Ham,2,True,2023-08-26T16:30:00Z,1.0,3.0,3,71,0,0,0,3,0,0,0,0,0,0,0,9,10.0,6.9,2.0,1.9,1,0.00,0.11,0.11,2.80,50,-3539,21181,928,4467,142,James Milner,49,MID,Brighton,West Ham,Brighton
149,143,24,West Ham,1,True,2023-08-26T16:30:00Z,1.0,3.0,3,90,0,0,0,3,0,0,0,1,0,0,0,10,3.2,32.3,32.0,6.8,1,0.07,0.38,0.45,3.33,66,567621,4235929,628321,60700,143,Kaoru Mitoma,65,MID,Brighton,West Ham,Brighton
150,144,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-617,6330,608,1225,144,Jakub Moder,44,MID,Brighton,West Ham,Brighton
151,146,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-299,1445,0,299,146,Jeremy Sarmiento Morante,45,MID,Brighton,West Ham,Brighton
152,147,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-7,86,0,7,147,Kjell Scherpen,40,GKP,Brighton,West Ham,Brighton
153,149,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-816,2530,0,816,149,Deniz Undav,55,FWD,Brighton,West Ham,Brighton
154,150,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-10315,189032,23443,33758,150,Jan Paul van Hecke,40,DEF,Brighton,West Ham,Brighton
155,151,24,West Ham,4,True,2023-08-26T16:30:00Z,1.0,3.0,3,18,0,1,0,0,0,0,0,0,0,0,0,13,20.6,11.4,17.0,4.9,0,0.07,0.02,0.09,0.53,44,-16904,77502,3561,20465,151,Joël Veltman,44,DEF,Brighton,West Ham,Brighton
156,152,24,West Ham,2,True,2023-08-26T16:30:00Z,1.0,3.0,3,90,0,0,0,3,0,0,0,0,0,4,0,16,30.0,0.0,0.0,3.0,1,0.00,0.00,0.00,3.33,44,-5364,33810,567,5931,152,Bart Verbruggen,44,GKP,Brighton,West Ham,Brighton
157,153,24,West Ham,1,True,2023-08-26T16:30:00Z,1.0,3.0,3,90,0,0,0,3,0,0,0,0,0,0,0,14,16.6,6.6,0.0,2.3,1,0.00,0.05,0.05,3.33,44,2669,26060,5668,2999,153,Adam Webster,44,DEF,Brighton,West Ham,Brighton
158,154,24,West Ham,1,True,2023-08-26T16:30:00Z,1.0,3.0,3,59,0,0,0,2,0,0,0,0,0,0,0,3,5.4,24.8,10.0,4.0,1,0.04,0.19,0.23,2.18,59,-40190,160732,8773,48963,154,Danny Welbeck,59,FWD,Brighton,West Ham,Brighton
159,155,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-11799,101255,5676,17475,155,Andi Zeqiri,44,FWD,Brighton,West Ham,Brighton
160,606,24,West Ham,0,True,2023-08-26T16:30:00Z,1.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1803,11076,498,2301,606,Igor Julio dos Santos de Paulo,44,DEF,Brighton,West Ham,Brighton
